date	YEAR	TIME_PRECISION	EVENT_TYPE	INTER2	INTERACTION	COUNTRY	ADM_LEVEL_1	ADM_LEVEL_2	LATITUDE	LONGITUDE	GEO_PRECISION	SOURCE	FATALITIES	pro1	pro2	latlong
5/6/2015	2015	1	Battle-No change of territory	3	13	Egypt	North Sinai	Rafah	31.2878	34.2369	1		8	2213	31.28782213	"31.28782213,34.2369"
6/6/2015	2015	1	Remote violence	3	13	Egypt	Gharbia	Tanta 2	30.78847	31.00192	2		1	2214	30.78847221	"30.788472214,31.00192"
7/6/2015	2015	1	Violence against civilians	7	17	Egypt	Cairo	Al Wayli	30.07708	31.28591	1		0	2215	30.07708222	"30.077082215,31.28591"
7/6/2015	2015	1	Riots/Protests	0	60	Egypt	Kalyoubia	Banha	30.45907	31.17858	1		0	2216	30.45907222	"30.459072216,31.17858"
7/6/2015	2015	1	Violence against civilians	7	17	Egypt	Kalyoubia	Banha	30.45907	31.17858	1		1	2217	30.45907222	"30.459072217,31.17858"
3/7/2015	2015	1	Riots/Protests	0	60	Egypt	Alexandria	Bab Sharqi	31.1981	29.9192	1		0	2302	31.19812302	"31.19812302,29.9192"
3/7/2015	2015	1	Riots/Protests	1	15	Egypt	Cairo	Maadi	29.96282	31.27703	1		1	2303	29.9628223	"29.962822303,31.27703"
3/7/2015	2015	1	Riots/Protests	1	15	Egypt	Cairo	Al Wayli	30.07708	31.28591	1		0	2304	30.0770823	"30.077082304,31.28591"
3/7/2015	2015	1	Riots/Protests	1	15	Egypt	Giza	Giza	30.0086	31.2122	1		0	2305	30.00862305	"30.00862305,31.2122"
3/7/2015	2015	1	Riots/Protests	1	15	Egypt	Menoufia	Shibin al-Kum	30.5	31	1		1	2306	30.52306	"30.52306,31"
3/7/2015	2015	1	Non-violent activity by a conflict actor	0	30	Egypt	North Sinai	Rafah	31.2878	34.2369	1		0	2307	31.28782307	"31.28782307,34.2369"
4/7/2015	2015	1	Remote violence	0	30	Egypt	Aswan	Aswan	24.09343	32.90704	1		0	2308	24.09343231	"24.093432308,32.90704"
4/7/2015	2015	1	Non-violent activity by a conflict actor	3	13	Egypt	Cairo	Al Wayli	30.07708	31.28591	3		0	2309	30.07708231	"30.077082309,31.28591"
4/7/2015	2015	1	Remote violence	0	30	Egypt	Fayoum	Fayyum	29.29213	30.84625	1		0	2310	29.29213231	"29.292132310,30.84625"
4/7/2015	2015	1	Battle-No change of territory	3	13	Egypt	North Sinai	Rafah	31.2163	34.11074	1		10	2311	31.21632311	"31.21632311,34.11074"
4/7/2015	2015	1	Remote violence	7	37	Egypt	North Sinai	Rafah	31.2878	34.2369	1		1	2312	31.28782312	"31.28782312,34.2369"
4/7/2015	2015	1	Remote violence	7	37	Egypt	North Sinai	Rafah	31.2163	34.11074	1		5	2313	31.21632313	"31.21632313,34.11074"
4/7/2015	2015	1	Non-violent activity by a conflict actor	3	13	Egypt	North Sinai	El Arish 1	31.1261	33.8019	1		0	2314	31.12612314	"31.12612314,33.8019"
4/7/2015	2015	1	Remote violence	0	30	Egypt	North Sinai	El Arish 1	31.1261	33.8019	1		0	2315	31.12612315	"31.12612315,33.8019"
5/7/2015	2015	1	Remote violence	0	30	Egypt	Fayoum	Fayyum	29.30995	30.8418	1		0	2316	29.30995232	"29.309952316,30.8418"
5/7/2015	2015	2	Battle-Non-state actor overtakes territory	3	13	Egypt	North Sinai	El Arish 1	31.1261	33.8019	2		26	2317	31.12612317	"31.12612317,33.8019"
6/7/2015	2015	1	Battle-No change of territory	3	13	Egypt	Shrkia	Zaqaziq 2	30.5914	31.5103	2		0	2318	30.59142318	"30.59142318,31.5103"
6/7/2015	2015	1	Remote violence	0	30	Egypt	Shrkia	Zaqaziq 2	30.5914	31.5103	2		0	2319	30.59142319	"30.59142319,31.5103"
7/7/2015	2015	1	Remote violence	7	37	Egypt	Behera	Damanhur	31.03917	30.46914	2		0	2320	31.03917232	"31.039172320,30.46914"
7/7/2015	2015	1	Battle-No change of territory	3	13	Egypt	North Sinai	Rafah	31.2163	34.11074	1		4	2321	31.21632321	"31.21632321,34.11074"
4/8/2015	2015	1	Non-violent activity by a conflict actor	3	13	Egypt	North Sinai	Rafah	31.2163	34.11074	1		0	2382	31.21632382	"31.21632382,34.11074"
4/8/2015	2015	1	Remote violence	3	13	Egypt	North Sinai	Rafah	31.2163	34.11074	1		17	2383	31.21632383	"31.21632383,34.11074"
4/8/2015	2015	1	Battle-No change of territory	3	13	Egypt	Sharkia	Zaqaziq	30.58768	31.502	2		1	2384	30.58768238	"30.587682384,31.502"
5/8/2015	2015	2	Riots/Protests	0	60	Egypt	Cairo	Al Wayli	30.07708	31.28591	3		0	2385	30.07708239	"30.077082385,31.28591"
5/8/2015	2015	1	Battle-No change of territory	3	13	Egypt	Giza	Al Ayyat	29.61972	31.2575	1		1	2386	29.61972239	"29.619722386,31.2575"
6/8/2015	2015	1	Violence against civilians	7	17	Egypt	Fayoum	Sinnuris	29.413455	30.865792	1		5	2387	29.41345524	"29.4134552387,30.865792"
6/8/2015	2015	1	Battle-No change of territory	3	13	Egypt	Giza	Giza	30.00808	31.21093	1		1	2388	30.00808239	"30.008082388,31.21093"
7/8/2015	2015	1	Remote violence	3	13	Egypt	North Sinai	Rafah	31.28778	34.23694	1		5	2389	31.28778239	"31.287782389,34.23694"
7/8/2015	2015	1	Remote violence	3	13	Egypt	North Sinai	Rafah	31.2163	34.11074	1		5	2390	31.2163239	"31.21632390,34.11074"
3/8/2015	2015	1	Violence against civilians	7	17	Gabon	Estuaire	Komo-Mondah	0.3901	9.4544	1		0	2456	0.39012456	"0.39012456,9.4544"
3/1/2015	2015	1	Riots/Protests	0	60	Gambia	Banjul	Banjul	13.4531	-16.5775	1		0	2458	13.45312458	"13.45312458,-16.5775"
5/1/2015	2015	1	Riots/Protests	0	60	Gambia	Banjul	Banjul	13.4531	-16.5775	1		0	2459	13.45312459	"13.45312459,-16.5775"
5/2/2015	2015	1	Riots/Protests	0	60	Gambia	Banjul	Banjul	13.4531	-16.5775	1		0	2464	13.45312464	"13.45312464,-16.5775"
6/3/2015	2015	1	Riots/Protests	1	15	Ghana	Brong Ahafo	Tain	7.87495	-2.31184	1		0	2486	7.874952486	"7.874952486,-2.31184"
4/5/2015	2015	1	Riots/Protests	1	15	Ghana	Brong Ahafo		7.64014	-1.90521	1		0	2502	7.640142502	"7.640142502,-1.90521"
7/7/2015	2015	1	Riots/Protests	5	55	Ghana	Upper East	Talensi-Nabdam	10.70632	-0.80303	1		0	2520	10.70632252	"10.706322520,-0.80303"
7/8/2015	2015	1	Riots/Protests	0	60	Ghana	Greater Accra	Accra	5.55602	-0.1969	1		0	2528	5.556022528	"5.556022528,-0.1969"
5/1/2015	2015	1	Riots/Protests	0	60	Guinea	Conakry	Conakry	9.5091	-13.7122	1		0	2530	9.5091253	"9.50912530,-13.7122"
5/1/2015	2015	1	Riots/Protests	1	15	Guinea	Conakry	Conakry	9.5091	-13.7122	1		0	2531	9.50912531	"9.50912531,-13.7122"
6/1/2015	2015	1	Riots/Protests	0	60	Guinea	Conakry	Conakry	9.5091	-13.7122	3		0	2532	9.50912532	"9.50912532,-13.7122"
7/1/2015	2015	1	Riots/Protests	1	15	Guinea	Conakry	Conakry	9.5091	-13.7122	1		0	2533	9.50912533	"9.50912533,-13.7122"
4/5/2015	2015	1	Riots/Protests	1	15	Guinea	Conakry	Conakry	9.5091	-13.7122	1		1	2547	9.50912547	"9.50912547,-13.7122"
7/5/2015	2015	1	Riots/Protests	1	15	Guinea	Conakry	Conakry	9.5091	-13.7122	1		0	2548	9.50912548	"9.50912548,-13.7122"
5/1/2015	2015	1	Riots/Protests	0	60	Ivory Coast	Lagunes	Cocody	5.335	-4.004	1		0	2552	5.3352552	"5.3352552,-4.004"
6/1/2015	2015	1	Riots/Protests	1	15	Ivory Coast	Lagunes	Abidjan	5.34111	-4.02809	1		0	2553	5.341112553	"5.341112553,-4.02809"
5/2/2015	2015	1	Violence against civilians	7	47	Ivory Coast	Lagunes	Abidjan	5.34111	-4.02809	1		1	2560	5.34111256	"5.341112560,-4.02809"
6/3/2015	2015	1	Riots/Protests	5	55	Ivory Coast	Lagunes	Abidjan	5.41833	-4.01972	1		1	2570	5.41833257	"5.418332570,-4.01972"
3/4/2015	2015	1	Riots/Protests	1	16	Ivory Coast	Lagunes	Abidjan	5.34111	-4.02809	1		0	2587	5.341112587	"5.341112587,-4.02809"
3/4/2015	2015	1	Violence against civilians	7	17	Ivory Coast	Lagunes	Abidjan	5.34111	-4.02809	1		0	2588	5.341112588	"5.341112588,-4.02809"
3/5/2015	2015	1	Riots/Protests	5	55	Ivory Coast	Dix-Huit Montagnes	Man	7.11306	-7.55028	1		0	2602	7.113062602	"7.113062602,-7.55028"
4/5/2015	2015	1	Riots/Protests	1	15	Ivory Coast	Dix-Huit Montagnes	Man	7.11306	-7.55028	1		0	2603	7.113062603	"7.113062603,-7.55028"
4/5/2015	2015	1	Riots/Protests	1	16	Ivory Coast	Lagunes	Abidjan	5.34993	-3.98169	1		0	2604	5.349932604	"5.349932604,-3.98169"
3/8/2015	2015	1	Riots/Protests	1	16	Ivory Coast	Lagunes	Abidjan	5.475	-3.76417	1		0	2619	5.4752619	"5.4752619,-3.76417"
6/8/2015	2015	1	Riots/Protests	0	60	Ivory Coast	Lagunes	Abidjan	5.475	-3.76417	1		0	2620	5.475262	"5.4752620,-3.76417"
3/1/2015	2015	1	Riots/Protests	0	60	Kenya	Rift Valley	Bomet	-0.78333	35.35	1		0	2635	-0.783332635	"-0.783332635,35.35"
4/1/2015	2015	1	Riots/Protests	0	60	Kenya	Nairobi	Nairobi	-1.28333	36.81667	1		0	2636	-1.283332636	"-1.283332636,36.81667"
5/1/2015	2015	1	Riots/Protests	0	60	Kenya	Nyanza	Kisumu	-0.1	34.75	1		0	2637	-0.12637	"-0.12637,34.75"
5/1/2015	2015	1	Battle-No change of territory	8	48	Kenya	Rift Valley	Baringo	0.47245	35.98783	1		1	2638	0.472452638	"0.472452638,35.98783"
6/1/2015	2015	1	Riots/Protests	5	55	Kenya	Central	Muranga	-0.7166	37.15	1		0	2639	-0.71662639	"-0.71662639,37.15"
6/1/2015	2015	1	Riots/Protests	0	60	Kenya	Eastern	Machakos	-1.51667	37.26667	1		0	2640	-1.51667264	"-1.516672640,37.26667"
7/1/2015	2015	1	Riots/Protests	0	60	Kenya	Eastern	Meru	0.05	37.65	1		0	2641	0.052641	"0.052641,37.65"
7/1/2015	2015	1	Riots/Protests	0	60	Kenya	Rift Valley	Laikipia	0.33333	36.76667	2		0	2642	0.333332642	"0.333332642,36.76667"
3/2/2015	2015	1	Riots/Protests	0	60	Kenya	Nairobi	Nairobi	-1.28333	36.81667	1		0	2676	-1.283332676	"-1.283332676,36.81667"
3/2/2015	2015	1	Violence against civilians	7	47	Kenya	Nyanza	Homa Bay	-0.53801	34.16456	1		1	2677	-0.538012677	"-0.538012677,34.16456"
4/2/2015	2015	1	Violence against civilians	7	47	Kenya	Rift Valley	Turkana	1.5	35.91667	1		4	2678	1.52678	"1.52678,35.91667"
5/2/2015	2015	1	Riots/Protests	1	16	Kenya	Nairobi	Nairobi	-1.28333	36.81667	1		0	2679	-1.283332679	"-1.283332679,36.81667"
5/2/2015	2015	1	Riots/Protests	1	15	Kenya	Nairobi	Nairobi	-1.28333	36.81667	1		0	2680	-1.28333268	"-1.283332680,36.81667"
5/2/2015	2015	1	Violence against civilians	7	37	Kenya	North Eastern	Mandera	3.93726	41.85688	1		0	2681	3.937262681	"3.937262681,41.85688"
6/2/2015	2015	1	Riots/Protests	7	57	Kenya	Nairobi	Nairobi	-1.28333	36.81667	1		0	2682	-1.283332682	"-1.283332682,36.81667"
6/2/2015	2015	1	Riots/Protests	0	50	Kenya	Rift Valley	Narok 	-1.07829	35.86012	2		0	2683	-1.078292683	"-1.078292683,35.86012"
7/2/2015	2015	1	Violence against civilians	7	37	Kenya	Nairobi	Nairobi	-1.28333	36.81667	1		4	2684	-1.283332684	"-1.283332684,36.81667"
7/2/2015	2015	1	Riots/Protests	0	50	Kenya	Rift Valley	Nakuru	-0.2479	35.73743	1		0	2685	-0.24792685	"-0.24792685,35.73743"
4/3/2015	2015	1	Violence against civilians	7	57	Kenya	North Eastern	Mandera	3.93726	41.85688	1		0	2714	3.937262714	"3.937262714,41.85688"
4/3/2015	2015	1	Riots/Protests	0	60	Kenya	Rift Valley	Elegeyo-Marakwet	0.98119	35.56145	1		0	2715	0.981192715	"0.981192715,35.56145"
7/3/2015	2015	1	Riots/Protests	0	60	Kenya	Central	Nyeri	-0.56092	37.04759	1		0	2716	-0.560922716	"-0.560922716,37.04759"
7/3/2015	2015	1	Riots/Protests	1	16	Kenya	Eastern	Kitui	-0.16667	38.23333	1		0	2717	-0.166672717	"-0.166672717,38.23333"
7/3/2015	2015	1	Riots/Protests	0	50	Kenya	Rift Valley	Narok 	-1.0077	34.88062	1		0	2718	-1.00772718	"-1.00772718,34.88062"
4/4/2015	2015	1	Riots/Protests	0	60	Kenya	Nairobi	Nairobi	-1.28333	36.81667	1		0	2754	-1.283332754	"-1.283332754,36.81667"
4/4/2015	2015	2	Riots/Protests	0	60	Kenya	North Eastern	Garissa	-0.45694	39.65833	1		0	2755	-0.456942755	"-0.456942755,39.65833"
5/4/2015	2015	1	Non-violent activity by a conflict actor	7	37	Kenya	Coast	Mombasa	-4.05	39.66667	1		0	2756	-4.052756	"-4.052756,39.66667"
5/4/2015	2015	1	Riots/Protests	0	60	Kenya	Nairobi	Nairobi	-1.26667	36.85	1		0	2757	-1.266672757	"-1.266672757,36.85"
7/4/2015	2015	1	Riots/Protests	0	60	Kenya	Coast	Mombasa	-4.05	39.66667	1		0	2758	-4.052758	"-4.052758,39.66667"
7/4/2015	2015	1	Riots/Protests	0	60	Kenya	Nairobi	Nairobi	-1.28333	36.81667	1		0	2759	-1.283332759	"-1.283332759,36.81667"
3/5/2015	2015	1	Violence against civilians	7	37	Kenya	Rift Valley	Samburu	1.09679	36.69799	2		15	2782	1.096792782	"1.096792782,36.69799"
4/5/2015	2015	1	Battle-No change of territory	4	44	Kenya	Rift Valley	Baringo	0.66667	36	2		36	2783	0.666672783	"0.666672783,36"
4/5/2015	2015	1	Riots/Protests	0	60	Kenya	Rift Valley	Baringo	0.47245	35.98783	1		0	2784	0.472452784	"0.472452784,35.98783"
4/5/2015	2015	1	Violence against civilians	7	47	Kenya	Rift Valley	Baringo	0.66667	36	2		18	2785	0.666672785	"0.666672785,36"
3/6/2015	2015	1	Violence against civilians	7	37	Kenya	Eastern	Marsabit	2.3333	37.9833	1		2	2806	2.33332806	"2.33332806,37.9833"
6/6/2015	2015	1	Battle-No change of territory	4	44	Kenya	Eastern	Isiolo	0.35462	37.58218	1		3	2807	0.354622807	"0.354622807,37.58218"
6/6/2015	2015	1	Violence against civilians	7	27	Kenya	North Eastern	Wajir	1.75	40.06	1		3	2808	1.752808	"1.752808,40.06"
3/7/2015	2015	1	Violence against civilians	3	37	Kenya	Coast	Mombasa	-4.05	39.66667	1		1	2834	-4.052834	"-4.052834,39.66667"
5/7/2015	2015	1	Violence against civilians	7	47	Kenya	Coast	Kilifi	-3.54304	39.69275	1		1	2835	-3.543042835	"-3.543042835,39.69275"
6/7/2015	2015	1	Riots/Protests	0	60	Kenya	Nairobi	Nairobi	-1.28333	36.81667	1		0	2836	-1.283332836	"-1.283332836,36.81667"
7/7/2015	2015	1	Violence against civilians	7	37	Kenya	Coast	Lamu	-2.42573	40.68284	1		0	2837	-2.425732837	"-2.425732837,40.68284"
7/7/2015	2015	1	Violence against civilians	7	27	Kenya	North Eastern	Mandera	3.93726	41.85688	1		14	2838	3.937262838	"3.937262838,41.85688"
3/8/2015	2015	1	Battle-No change of territory	4	44	Kenya	Coast	Tana River	-2.46953	40.19154	1		9	2856	-2.469532856	"-2.469532856,40.19154"
3/3/2015	2015	1	Riots/Protests	1	15	Liberia	Lofa	Zorzor	7.78	-9.43	1		0	2869	7.782869	"7.782869,-9.43"
3/3/2015	2015	1	Riots/Protests	0	60	Liberia	Montserrado	Greater Monrovia	6.30047	-10.79626	1		0	2870	6.30047287	"6.300472870,-10.79626"
3/3/2015	2015	1	Riots/Protests	0	60	Liberia	Montserrado	Greater Monrovia	6.30047	-10.79626	1		0	2871	6.300472871	"6.300472871,-10.79626"
6/3/2015	2015	1	Riots/Protests	0	60	Liberia	Montserrado	Greater Monrovia	6.31	-10.8	1		0	2872	6.312872	"6.312872,-10.8"
4/4/2015	2015	1	Violence against civilians	1	17	Liberia	River Gee	Tiempo	4.87623	-7.81122	2		1	2877	4.876232877	"4.876232877,-7.81122"
7/4/2015	2015	1	Riots/Protests	0	50	Liberia	Margibi 	Disco Hill	6.22096	-10.43526	1		0	2878	6.220962878	"6.220962878,-10.43526"
7/4/2015	2015	1	Riots/Protests	0	50	Liberia	River Gee	Tiempo	4.87623	-7.81122	2		1	2879	4.876232879	"4.876232879,-7.81122"
7/8/2015	2015	2	Riots/Protests	1	15	Liberia	River Gee	Chedepo	5.47831	-8.01365	1		0	2898	5.478312898	"5.478312898,-8.01365"
3/1/2015	2015	1	Battle-No change of territory	3	13	Libya	Al Hizam Al Akhdar		32.13581	20.07848	1		6	2919	32.13581292	"32.135812919,20.07848"
3/1/2015	2015	1	Battle-No change of territory	4	44	Libya	An Nuqat al Khams		32.47636	11.7679	1		0	2920	32.47636292	"32.476362920,11.7679"
3/1/2015	2015	1	Remote violence	0	10	Libya	Misratah		32.37535	15.09254	1		0	2921	32.37535292	"32.375352921,15.09254"
3/1/2015	2015	1	Battle-No change of territory	4	14	Libya	Surt		30.65	18.36667	1		5	2922	30.652922	"30.652922,18.36667"
3/1/2015	2015	1	Battle-No change of territory	4	48	Libya	Surt		30.79775	18.08374	2		77	2923	30.79775292	"30.797752923,18.08374"
3/1/2015	2015	1	Remote violence	0	10	Libya	Surt		30.79775	18.08374	1		0	2924	30.79775292	"30.797752924,18.08374"
3/1/2015	2015	1	Violence against civilians	2	27	Libya	Surt		31.20892	16.58866	1		13	2925	31.20892293	"31.208922925,16.58866"
4/1/2015	2015	1	Battle-No change of territory	3	13	Libya	Al Hizam Al Akhdar		32.09709	20.12919	1		0	2926	32.09709293	"32.097092926,20.12919"
4/1/2015	2015	1	Battle-No change of territory	3	13	Libya	Al Hizam Al Akhdar		32.13581	20.07848	1		2	2927	32.13581293	"32.135812927,20.07848"
4/1/2015	2015	1	Remote violence	0	10	Libya	An Nuqat al Khams		32.85286	12.0612	2		0	2928	32.85286293	"32.852862928,12.0612"
4/1/2015	2015	1	Remote violence	7	17	Libya	Darnah		32.76404	22.63905	1		2	2929	32.76404293	"32.764042929,22.63905"
4/1/2015	2015	1	Remote violence	0	10	Libya	Misratah		32.37535	15.09254	1		0	2930	32.37535293	"32.375352930,15.09254"
4/1/2015	2015	1	Violence against civilians	3	37	Libya	Surt		31.20892	16.58866	1		0	2931	31.20892293	"31.208922931,16.58866"
6/1/2015	2015	1	Battle-Government regains territory	3	13	Libya	Al Hizam Al Akhdar		32.09709	20.12919	1		0	2932	32.09709293	"32.097092932,20.12919"
6/1/2015	2015	1	Remote violence	4	14	Libya	Al Jufrah		28	17.41667	1		0	2933	282933	"282933,17.41667"
7/1/2015	2015	1	Headquarters or base established	0	20	Libya	Al Hizam Al Akhdar		32.11667	20.06667	1		0	2934	32.11667293	"32.116672934,20.06667"
7/1/2015	2015	1	Non-violent activity by a conflict actor	0	30	Libya	Az Zawiyah		32.7571	12.72764	1		0	2935	32.75712935	"32.75712935,12.72764"
7/1/2015	2015	2	Remote violence	4	14	Libya	Surt		30.79775	18.08374	1		10	2936	30.79775294	"30.797752936,18.08374"
7/1/2015	2015	1	Violence against civilians	3	37	Libya	Tarhunah-Masallatah		31.75662	13.99422	2		0	2937	31.75662294	"31.756622937,13.99422"
3/2/2015	2015	1	Battle-No change of territory	1	13	Libya	Al Hizam Al Akhdar		32.11667	20.06667	1		18	3014	32.11667301	"32.116673014,20.06667"
3/2/2015	2015	1	Battle-No change of territory	1	14	Libya	Surt		30.65	18.36667	1		58	3015	30.653015	"30.653015,18.36667"
3/2/2015	2015	1	Battle-No change of territory	2	28	Libya	Surt		30	17.25	1		13	3016	303016	"303016,17.25"
3/2/2015	2015	1	Non-violent activity by a conflict actor	1	13	Libya	Tajura' wa an Nawahi al Arba		32.8925	13.18	1		0	3017	32.89253017	"32.89253017,13.18"
3/2/2015	2015	1	Remote violence	3	23	Libya	Tajura' wa an Nawahi al Arba		32.87999	13.23227	1		0	3018	32.87999302	"32.879993018,13.23227"
4/2/2015	2015	1	Battle-No change of territory	8	48	Libya	Surt		30.65	18.36667	1		5	3019	30.653019	"30.653019,18.36667"
4/2/2015	2015	1	Battle-No change of territory	2	28	Libya	Surt		30	17.25	1		0	3020	303020	"303020,17.25"
4/2/2015	2015	1	Non-violent activity by a conflict actor	7	37	Libya	Tajura' wa an Nawahi al Arba		32.8925	13.18	1		0	3021	32.89253021	"32.89253021,13.18"
5/2/2015	2015	1	Battle-Government regains territory	3	13	Libya	Al Hizam Al Akhdar		32.08937	20.05754	1		9	3022	32.08937302	"32.089373022,20.05754"
5/2/2015	2015	1	Battle-No change of territory	3	13	Libya	Al Hizam Al Akhdar		32.09709	20.12919	1		0	3023	32.09709302	"32.097093023,20.12919"
5/2/2015	2015	1	Battle-No change of territory	3	13	Libya	Al Hizam Al Akhdar		32.13581	20.07848	1		0	3024	32.13581302	"32.135813024,20.07848"
5/2/2015	2015	1	Remote violence	3	37	Libya	Al Hizam Al Akhdar		32.11337	20.09098	1		0	3025	32.11337303	"32.113373025,20.09098"
5/2/2015	2015	1	Remote violence	3	13	Libya	Darnah		32.76404	22.63905	1		0	3026	32.76404303	"32.764043026,22.63905"
6/2/2015	2015	2	Battle-Non-state actor overtakes territory	3	13	Libya	Al Hizam Al Akhdar		32.11667	20.06667	1		0	3027	32.11667303	"32.116673027,20.06667"
6/2/2015	2015	1	Violence against civilians	3	37	Libya	Al Hizam Al Akhdar		32.09709	20.12919	1		4	3028	32.09709303	"32.097093028,20.12919"
6/2/2015	2015	1	Battle-No change of territory	1	13	Libya	Darnah		32.75	22.38333	1		3	3029	32.753029	"32.753029,22.38333"
6/2/2015	2015	1	Non-violent activity by a conflict actor	3	34	Libya	Tajura' wa an Nawahi al Arba		32.88167	13.35056	1		0	3030	32.88167303	"32.881673030,13.35056"
7/2/2015	2015	1	Battle-No change of territory	3	13	Libya	Al Hizam Al Akhdar		32.09709	20.12919	1		5	3031	32.09709303	"32.097093031,20.12919"
7/2/2015	2015	1	Battle-No change of territory	3	13	Libya	Al Hizam Al Akhdar		32.03333	20.06667	1		5	3032	32.03333303	"32.033333032,20.06667"
7/2/2015	2015	1	Battle-No change of territory	3	13	Libya	Al Hizam Al Akhdar		32.13581	20.07848	1		5	3033	32.13581303	"32.135813033,20.07848"
7/2/2015	2015	1	Battle-No change of territory	3	13	Libya	Al Hizam Al Akhdar		32.11667	20.06667	1		5	3034	32.11667303	"32.116673034,20.06667"
7/2/2015	2015	1	Battle-No change of territory	3	13	Libya	Al Hizam Al Akhdar		32.09835	20.17669	1		5	3035	32.09835304	"32.098353035,20.17669"
7/2/2015	2015	1	Battle-No change of territory	3	13	Libya	Al Hizam Al Akhdar		32.07613	20.12067	1		5	3036	32.07613304	"32.076133036,20.12067"
7/2/2015	2015	1	Battle-No change of territory	3	13	Libya	Al Hizam Al Akhdar		32.04388	20.13396	1		5	3037	32.04388304	"32.043883037,20.13396"
7/2/2015	2015	1	Battle-No change of territory	3	13	Libya	Al Hizam Al Akhdar		32.0639	20.05199	2		5	3038	32.06393038	"32.06393038,20.05199"
7/2/2015	2015	1	Battle-No change of territory	1	13	Libya	Darnah		32.75	22.38333	1		3	3039	32.753039	"32.753039,22.38333"
3/3/2015	2015	1	Violence against civilians	7	47	Libya	Ash Shati		27.55	14.4	1		0	3118	27.553118	"27.553118,14.4"
3/3/2015	2015	1	Battle-Non-state actor overtakes territory	3	23	Libya	Surt		29.75	17.66667	1		0	3119	29.753119	"29.753119,17.66667"
3/3/2015	2015	1	Battle-Non-state actor overtakes territory	3	23	Libya	Surt		30	17.25	1		0	3120	303120	"303120,17.25"
3/3/2015	2015	1	Remote violence	3	34	Libya	Surt		30.65	18.36667	1		0	3121	30.653121	"30.653121,18.36667"
3/3/2015	2015	1	Remote violence	3	34	Libya	Surt		30.51667	18.56667	1		0	3122	30.51667312	"30.516673122,18.56667"
3/3/2015	2015	1	Violence against civilians	7	47	Libya	Surt		31.20892	16.58866	1		0	3123	31.20892312	"31.208923123,16.58866"
3/3/2015	2015	1	Remote violence	4	14	Libya	Tajura' wa an Nawahi al Arba		32.89333	13.2762	1		0	3124	32.89333312	"32.893333124,13.2762"
4/3/2015	2015	1	Battle-No change of territory	3	13	Libya	Al Hizam Al Akhdar		32.08937	20.05754	2		2	3125	32.08937313	"32.089373125,20.05754"
4/3/2015	2015	1	Remote violence	3	13	Libya	Al Hizam Al Akhdar		32.0639	20.05199	1		0	3126	32.06393126	"32.06393126,20.05199"
4/3/2015	2015	1	Battle-No change of territory	4	44	Libya	Ash Shati		27.54557	14.26917	1		1	3127	27.54557313	"27.545573127,14.26917"
4/3/2015	2015	1	Battle-No change of territory	1	13	Libya	Darnah		32.76404	22.63905	1		2	3128	32.76404313	"32.764043128,22.63905"
4/3/2015	2015	1	Violence against civilians	3	37	Libya	Jabal Al Akhdar		32.15945	22.28048	1		1	3129	32.15945313	"32.159453129,22.28048"
4/3/2015	2015	1	Battle-Non-state actor overtakes territory	3	23	Libya	Surt		29.48093	17.93011	1		0	3130	29.48093313	"29.480933130,17.93011"
4/3/2015	2015	1	Non-violent transfer of territory	3	23	Libya	Surt		29.75	17.66667	1		0	3131	29.753131	"29.753131,17.66667"
4/3/2015	2015	1	Non-violent transfer of territory	3	23	Libya	Surt		29.48093	17.93011	1		0	3132	29.48093313	"29.480933132,17.93011"
4/3/2015	2015	1	Remote violence	4	14	Libya	Surt		31.20892	16.58866	1		0	3133	31.20892313	"31.208923133,16.58866"
4/3/2015	2015	1	Violence against civilians	7	37	Libya	Tajura' wa an Nawahi al Arba		32.8925	13.18	1		0	3134	32.89253134	"32.89253134,13.18"
4/3/2015	2015	1	Remote violence	4	44	Libya	Yafran-Jadu		31.97181	12.19887	1		0	3135	31.97181314	"31.971813135,12.19887"
5/3/2015	2015	1	Remote violence	4	14	Libya	Tajura' wa an Nawahi al Arba		32.89333	13.2762	1		0	3136	32.89333314	"32.893333136,13.2762"
6/3/2015	2015	1	Riots/Protests	0	60	Libya	Al Jifarah		32.17222	13.02028	1		0	3137	32.17222314	"32.172223137,13.02028"
6/3/2015	2015	1	Battle-No change of territory	3	23	Libya	Al Jufrah		28.54445	17.55646	2		8	3138	28.54445314	"28.544453138,17.55646"
6/3/2015	2015	1	Remote violence	2	12	Libya	Al Jufrah		28.54445	17.55646	2		0	3139	28.54445314	"28.544453139,17.55646"
6/3/2015	2015	1	Violence against civilians	7	27	Libya	Al Jufrah		28.54445	17.55646	2		0	3140	28.54445314	"28.544453140,17.55646"
6/3/2015	2015	1	Riots/Protests	0	60	Libya	Al Marqab		32.46783	14.56874	1		0	3141	32.46783314	"32.467833141,14.56874"
6/3/2015	2015	1	Battle-No change of territory	1	14	Libya	Ash Shati		27.54557	14.26917	1		10	3142	27.54557314	"27.545573142,14.26917"
6/3/2015	2015	1	Riots/Protests	0	60	Libya	Az Zawiyah		32.7571	12.72764	1		0	3143	32.75713143	"32.75713143,12.72764"
6/3/2015	2015	1	Riots/Protests	0	60	Libya	Misratah		32.37535	15.09254	1		0	3144	32.37535314	"32.375353144,15.09254"
